"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"06/09/2018","88,00","89,00","93,00","86,00","12,63K","-5,38%"
"05/09/2018","93,00","94,00","97,00","89,00","6,23K","0,00%"
"04/09/2018","93,00","94,00","97,00","92,00","1,41K","1,09%"
"03/09/2018","92,00","92,00","96,00","87,00","21,80K","-5,15%"
"31/08/2018","97,00","97,00","97,00","94,00","5,32K","3,19%"
"30/08/2018","94,00","99,00","99,00","91,00","8,25K","-6,00%"
"29/08/2018","100,00","100,00","100,00","98,00","1,54K","0,00%"
"28/08/2018","100,00","100,00","100,00","100,00","0,19K","0,00%"
"27/08/2018","100,00","100,00","100,00","99,00","0,19K","2,04%"
"24/08/2018","98,00","98,00","101,00","98,00","0,67K","0,00%"
"17/08/2018","98,00","100,00","102,00","98,00","3,21K","-1,01%"
"16/08/2018","99,00","102,00","103,00","99,00","31,09K","-3,88%"
"15/08/2018","103,00","104,00","104,00","102,00","2,19K","-1,90%"
"13/08/2018","105,00","102,00","105,00","102,00","0,52K","0,96%"
"10/08/2018","104,00","104,00","104,00","103,00","4,01K","1,96%"
"09/08/2018","102,00","102,00","107,00","102,00","21,79K","0,99%"
"08/08/2018","101,00","101,00","103,00","100,00","5,85K","0,00%"
"07/08/2018","101,00","101,00","104,00","99,00","18,85K","-0,98%"
"06/08/2018","102,00","101,00","105,00","100,00","2,30K","0,99%"
"03/08/2018","101,00","110,00","110,00","101,00","20,19K","-6,48%"
"02/08/2018","108,00","114,00","114,00","105,00","13,01K","-2,70%"
"01/08/2018","111,00","113,00","117,00","109,00","23,23K","0,91%"
"31/07/2018","110,00","103,00","110,00","103,00","54,13K","10,00%"
"27/07/2018","100,00","97,00","100,00","95,00","4,83K","1,01%"
"26/07/2018","99,00","102,00","108,00","99,00","13,17K","-1,98%"
"25/07/2018","101,00","96,00","101,00","91,00","11,22K","7,45%"
"24/07/2018","94,00","104,00","105,00","94,00","30,89K","-9,62%"
